elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps
114.940000,0.391161,0.124027,0.398622,0.404596,0.114105,0.370718,0.330226,0.228130,0.427707,151.872804,904.717062
114.950000,-0.367937,-0.141235,0.134044,-0.380576,-0.129936,0.124661,0.332036,0.226678,0.427870,150.293191,903.943506
114.960000,0.155795,0.371184,-0.910000,0.161147,0.341489,-0.846300,0.330568,0.227287,0.434436,150.780923,903.166057
114.970000,-0.041723,-0.478792,0.200932,-0.043156,-0.440489,0.186867,0.328564,0.230677,0.431855,151.145624,902.385484
114.980000,-0.074677,0.119178,0.314646,-0.077243,0.109644,0.292621,0.328422,0.228012,0.432621,150.018417,901.602555
114.990000,0.056901,-0.166117,-0.436661,0.058856,-0.152828,-0.406094,0.327141,0.227381,0.431321,150.046246,900.818045
115.000000,-0.339779,0.291942,-0.247585,-0.351455,0.268587,-0.230254,0.328508,0.228826,0.431935,149.968952,900.032728
115.010000,0.101254,-0.343347,0.278953,0.104734,-0.315879,0.259427,0.327880,0.230057,0.431593,149.969059,899.247378
115.020000,-0.169520,-0.112301,-0.437002,-0.175347,-0.103317,-0.406412,0.328026,0.229158,0.431018,149.330895,898.462771
115.030000,0.493886,0.293828,-0.633588,0.510863,0.270321,-0.589237,0.331084,0.230644,0.433652,149.667505,897.679681
115.040000,-0.361059,-0.345814,0.719253,-0.373471,-0.318149,0.668905,0.331237,0.232571,0.437399,149.204464,896.898882
115.050000,0.517901,0.088618,0.300009,0.535707,0.081529,0.279009,0.331260,0.232538,0.438250,148.985169,896.121143
115.060000,-0.425526,-0.161527,-0.489694,-0.440157,-0.148604,-0.455415,0.331157,0.229641,0.438246,149.951511,895.347233
115.070000,0.197599,0.078725,0.364566,0.204394,0.072427,0.339047,0.330318,0.226109,0.439222,148.342276,894.577916
115.080000,-0.473288,-0.424321,0.393938,-0.489564,-0.390375,0.366362,0.332143,0.228095,0.440543,149.438020,893.813950
115.090000,0.153509,0.245150,-0.373114,0.158789,0.225538,-0.346996,0.332521,0.228230,0.434740,148.735102,893.056091
115.100000,0.026617,0.009916,-0.117057,0.027533,0.009122,-0.108863,0.332356,0.227996,0.434756,148.673329,892.305085
115.110000,-0.103256,0.140923,0.828519,-0.106808,0.129649,0.770523,0.332481,0.228282,0.436740,148.259994,891.561674
115.120000,0.541145,0.068273,-0.081310,0.559762,0.062811,-0.075618,0.331636,0.227226,0.435629,148.529200,890.826593
115.130000,-0.239564,0.156430,-0.419589,-0.247807,0.143916,-0.390218,0.331606,0.226982,0.435469,148.636192,890.100566
115.140000,0.297960,0.220953,0.577750,0.308212,0.203277,0.537308,0.331256,0.227460,0.438759,147.689732,889.384310
115.150000,-0.358070,-0.352114,-0.286637,-0.370391,-0.323945,-0.266572,0.331947,0.229407,0.439562,148.381522,888.678532
115.160000,0.403370,0.236803,-0.806099,0.417251,0.217859,-0.749672,0.333088,0.229312,0.444139,146.938276,887.983930
115.170000,-0.371322,-0.488161,-0.137318,-0.384102,-0.449108,-0.127706,0.330094,0.232039,0.441541,147.443358,887.301187
115.180000,0.257232,0.227165,0.624078,0.266086,0.208992,0.580393,0.326000,0.229626,0.440699,147.094409,886.630979
115.190000,-0.006025,-0.153470,-0.922505,-0.006233,-0.141193,-0.857930,0.325971,0.227495,0.440972,147.501788,885.973966
115.200000,-0.143476,0.212614,-0.129150,-0.148415,0.195605,-0.120109,0.326116,0.226850,0.441085,147.844805,885.330798
115.210000,-0.198389,-0.023521,0.714492,-0.205220,-0.021640,0.664477,0.326683,0.226440,0.443133,147.060341,884.702110
115.220000,-0.147063,0.052067,0.081449,-0.152127,0.047902,0.075748,0.326218,0.226405,0.440952,147.462811,884.088520
115.230000,0.418419,0.149908,-0.209224,0.432827,0.137916,-0.194578,0.326864,0.226813,0.441379,147.141784,883.490636
115.240000,-0.425899,0.105959,0.365384,-0.440567,0.097482,0.339807,0.327982,0.224511,0.437344,147.763219,882.909048
115.250000,0.516839,0.015297,-0.154246,0.534640,0.014074,-0.143449,0.329620,0.224509,0.437567,146.124385,882.344329
115.260000,-0.344866,-0.236860,-0.250082,-0.356745,-0.217911,-0.232576,0.329924,0.224204,0.436795,146.070892,881.797037
115.270000,-0.101861,0.300734,-0.038472,-0.105370,0.276675,-0.035779,0.329623,0.224730,0.433884,146.710200,881.267712
115.280000,-0.224055,-0.392517,0.514361,-0.231774,-0.361116,0.478356,0.329842,0.224898,0.434730,145.785082,880.756877
115.290000,-0.222484,0.078132,-0.606152,-0.230149,0.071881,-0.563721,0.329912,0.224980,0.434054,146.742859,880.265035
115.300000,0.178443,-0.095143,0.338423,0.184592,-0.087532,0.314734,0.330389,0.224350,0.434801,146.685723,879.792673
115.310000,-0.441446,0.228237,0.947293,-0.456659,0.209978,0.880982,0.331066,0.225232,0.443631,146.061130,879.340256
115.320000,0.210034,-0.035566,-0.345180,0.217273,-0.032721,-0.321017,0.330638,0.222917,0.444787,146.042257,878.908232
115.330000,-0.467886,-0.026258,-0.566634,-0.484013,-0.024157,-0.526969,0.333528,0.221860,0.445018,146.504473,878.497026
115.340000,0.269652,0.072270,0.471001,0.278947,0.066489,0.438031,0.328665,0.220379,0.441288,146.516260,878.107044
115.350000,-0.201393,-0.297926,0.433764,-0.208335,-0.274092,0.403401,0.327513,0.221629,0.441875,146.131288,877.738671
115.360000,0.218070,0.181881,-0.621010,0.225589,0.167331,-0.577539,0.322748,0.221289,0.438105,146.488839,877.392272
115.370000,-0.320318,-0.282743,0.174990,-0.331363,-0.260123,0.162740,0.320699,0.217799,0.436298,145.808844,877.068187
115.380000,0.272187,0.389539,0.226816,0.281573,0.358376,0.210939,0.321842,0.215964,0.435735,146.212384,876.766737
115.390000,-0.218885,-0.184318,-0.739518,-0.226434,-0.169573,-0.687751,0.322517,0.216522,0.439271,146.595961,876.488219
115.400000,-0.279008,0.025914,-0.125687,-0.288631,0.023841,-0.116889,0.322812,0.216450,0.439047,146.504918,876.232909
115.410000,0.117947,-0.207559,0.318270,0.122016,-0.190954,0.295991,0.322951,0.216211,0.436332,145.477722,876.001057
115.420000,-0.215134,-0.068708,-0.052490,-0.222555,-0.063212,-0.048815,0.320753,0.216300,0.436356,145.525296,875.792894
115.430000,0.143987,-0.142748,-0.532120,0.148954,-0.131328,-0.494872,0.316651,0.216592,0.439067,145.495916,875.608624
115.440000,-0.667281,0.031603,0.519169,-0.690303,0.029075,0.482827,0.320270,0.215511,0.439655,145.975079,875.448429
115.450000,0.320679,0.136901,-0.366897,0.331743,0.125949,-0.341214,0.320695,0.215721,0.440731,146.071772,875.312468
115.460000,-0.584652,-0.051100,-0.357296,-0.604827,-0.047012,-0.332285,0.322700,0.213906,0.439673,145.224324,875.200874
115.470000,0.457737,0.249744,0.417591,0.473534,0.229764,0.388360,0.324683,0.210519,0.440851,145.216320,875.113759
115.480000,-0.150250,-0.014345,0.416816,-0.155436,-0.013197,0.387639,0.324732,0.206826,0.442550,145.896049,875.051207
115.490000,0.363337,0.136069,-0.344598,0.375878,0.125183,-0.320476,0.326860,0.202278,0.441030,144.627394,875.013281
115.500000,0.003539,-0.341809,0.225075,0.003661,-0.314464,0.209320,0.326859,0.203572,0.439094,146.258119,875.000017
115.510000,-0.144523,0.147492,0.651524,-0.149512,0.135693,0.605917,0.324027,0.202298,0.438184,145.774448,875.011430
115.520000,0.317464,-0.130545,-0.244800,0.328425,-0.120101,-0.227664,0.324004,0.202487,0.438688,145.384140,875.047508
115.530000,-0.177849,0.055552,-0.172822,-0.183990,0.051108,-0.160724,0.322443,0.202145,0.438482,146.301075,875.108214
115.540000,0.196855,-0.254834,0.539042,0.203653,-0.234448,0.501309,0.317975,0.203284,0.438963,145.813042,875.193491
115.550000,-0.505027,0.084329,0.284162,-0.522469,0.077583,0.264271,0.318572,0.202671,0.439311,145.514126,875.303252
115.560000,0.290586,0.311865,-0.547928,0.300623,0.286916,-0.509573,0.318959,0.203469,0.434947,146.973018,875.437390
115.570000,-0.477751,-0.119214,0.276495,-0.494253,-0.109676,0.257140,0.322664,0.201341,0.434109,145.887202,875.595772
115.580000,0.744533,0.166317,0.266077,0.770252,0.153012,0.247451,0.331717,0.199321,0.434808,145.971071,875.778242
115.590000,-0.055738,-0.046563,-0.829040,-0.057664,-0.042838,-0.771007,0.331485,0.197790,0.438762,146.130968,875.984621
115.600000,0.072497,-0.033297,0.207970,0.075001,-0.030633,0.193412,0.329385,0.196846,0.437767,145.950102,876.214703
115.610000,0.450991,-0.077804,0.966580,0.466574,-0.071580,0.898920,0.332606,0.196810,0.431083,146.322841,876.468263
115.620000,-0.285098,0.362999,-0.969649,-0.294950,0.333959,-0.901773,0.332405,0.199312,0.439999,145.855793,876.745049
115.630000,0.230838,0.025779,-0.346476,0.238816,0.023716,-0.322223,0.330176,0.197293,0.439179,146.578238,877.044789
115.640000,-0.351565,-0.043820,0.392409,-0.363716,-0.040315,0.364940,0.329128,0.196746,0.437146,146.294408,877.367187
115.650000,0.226858,0.329763,-0.069468,0.234700,0.303382,-0.064606,0.321330,0.198721,0.436578,146.325807,877.711925
115.660000,-0.336866,-0.129945,-0.612972,-0.348511,-0.119549,-0.570064,0.320410,0.196360,0.437520,146.822553,878.078662
115.670000,0.108868,0.336715,0.501018,0.112631,0.309778,0.465946,0.317335,0.197768,0.439931,145.812768,878.467036
115.680000,-0.287143,-0.550489,0.550581,-0.297071,-0.506450,0.512041,0.317097,0.203928,0.440037,146.454928,878.876664
115.690000,0.041131,-0.029399,-0.612301,0.042553,-0.027047,-0.569440,0.317094,0.202662,0.443175,146.855965,879.307142
115.700000,0.101179,-0.243775,-0.138766,0.104678,-0.224273,-0.129052,0.314833,0.202980,0.442912,147.085552,879.758044
115.710000,-0.265885,0.210870,0.604045,-0.275081,0.194000,0.561761,0.316017,0.203098,0.442653,146.568834,880.228927
115.720000,0.205739,0.082732,-0.453007,0.212855,0.076114,-0.421296,0.314970,0.202282,0.444361,146.461502,880.719324
115.730000,-0.268713,0.005121,-0.613238,-0.278008,0.004711,-0.570311,0.315352,0.202201,0.445474,147.285832,881.228752
115.740000,0.447062,0.068227,0.576273,0.462527,0.062769,0.535934,0.317279,0.202251,0.445868,146.050332,881.756708
115.750000,-0.439754,0.000175,0.102756,-0.454968,0.000161,0.095563,0.319882,0.202222,0.445094,147.567572,882.302671
115.760000,0.384392,0.342158,-0.521376,0.397692,0.314785,-0.484880,0.321698,0.203957,0.447183,146.246355,882.866102
115.770000,-0.286817,-0.335917,0.482941,-0.296741,-0.309044,0.449135,0.319412,0.203278,0.448835,146.709204,883.446445
115.780000,0.183746,0.336700,0.269851,0.190104,0.309764,0.250962,0.319804,0.200963,0.448999,147.787496,884.043127
115.790000,-0.036489,-0.319381,-0.246203,-0.037752,-0.293831,-0.228969,0.318766,0.202575,0.444510,147.393616,884.655559
115.800000,-0.003346,0.172417,0.012684,-0.003462,0.158623,0.011796,0.318335,0.203023,0.444369,147.078904,885.283137
115.810000,0.295469,-0.041114,0.375295,0.305697,-0.037825,0.349024,0.319316,0.202363,0.443014,148.241737,885.925241
115.820000,-0.187549,0.007940,-0.329537,-0.194042,0.007305,-0.306470,0.315933,0.201479,0.442497,147.901694,886.581237
115.830000,0.245937,0.021948,-0.073910,0.254452,0.020192,-0.068737,0.316537,0.201015,0.442169,147.571946,887.250478
115.840000,-0.298562,0.002877,0.455525,-0.308900,0.002647,0.423638,0.315623,0.200201,0.438460,148.261510,887.932304
115.850000,0.268911,0.140651,0.113654,0.278222,0.129399,0.105698,0.313939,0.200089,0.438485,148.271031,888.626041
115.860000,-0.389732,-0.102788,-0.396684,-0.403228,-0.094565,-0.368916,0.314483,0.200074,0.436775,148.096458,889.331005
115.870000,0.220552,0.628690,0.196778,0.228191,0.578394,0.183004,0.314571,0.207111,0.435145,148.698503,890.046499
115.880000,-0.179048,-0.518553,0.365508,-0.185250,-0.477069,0.339922,0.314594,0.211661,0.435282,148.688595,890.771818
115.890000,0.274830,0.341452,-0.664771,0.284350,0.314136,-0.618237,0.315852,0.211128,0.433785,147.881735,891.506245
115.900000,0.291355,-0.347678,-0.199013,0.301448,-0.319864,-0.185082,0.317228,0.213186,0.433368,148.805195,892.249056
115.910000,0.051049,0.157653,0.733732,0.052818,0.145041,0.682370,0.317189,0.213571,0.436073,148.968075,892.999518
115.920000,0.064636,-0.418685,-0.689247,0.066876,-0.385190,-0.641000,0.317256,0.216470,0.437723,149.186330,893.756890
115.930000,-0.299683,0.027445,-0.404870,-0.310068,0.025249,-0.376529,0.318654,0.216479,0.438593,148.629315,894.520423
115.940000,0.401405,0.119664,0.284111,0.415316,0.110091,0.264223,0.318792,0.216459,0.437822,149.686941,895.289366
115.950000,-0.658325,-0.266574,-0.248573,-0.681142,-0.245248,-0.231172,0.323759,0.217456,0.438254,148.585350,896.062958
115.960000,0.614559,0.477508,-0.798197,0.635860,0.439307,-0.742323,0.329550,0.219205,0.436366,149.218840,896.840435
115.970000,-0.279065,-0.372254,0.349097,-0.288739,-0.342474,0.324660,0.330784,0.217447,0.437173,149.435873,897.621032
115.980000,0.479536,0.157759,0.338978,0.496161,0.145138,0.315249,0.334395,0.217655,0.437330,149.749255,898.403977
115.990000,-0.052667,-0.499720,-0.479634,-0.054493,-0.459742,-0.446060,0.334388,0.221932,0.437719,149.756400,899.188497
116.000000,0.016988,0.418118,-0.480144,0.017577,0.384669,-0.446534,0.332541,0.223634,0.439388,150.077192,899.973818
116.010000,0.101087,-0.157587,0.509887,0.104592,-0.144980,0.474195,0.332540,0.221866,0.441177,150.371401,900.759165
116.020000,-0.142860,0.022421,-0.641239,-0.147814,0.020627,-0.596353,0.332406,0.221635,0.443331,151.218699,901.543762
116.030000,0.480180,-0.004516,-0.242544,0.496835,-0.004155,-0.225566,0.332194,0.219981,0.439976,150.189533,902.326836
116.040000,-0.376003,-0.289814,0.724266,-0.389045,-0.266628,0.673568,0.332372,0.219295,0.440047,150.835823,903.107613
116.050000,0.325704,0.154145,0.176175,0.337003,0.141813,0.163843,0.329753,0.219602,0.439467,150.523600,903.885323
116.060000,-0.651132,-0.180660,-0.724739,-0.673722,-0.166207,-0.674007,0.333675,0.219728,0.442267,150.745116,904.659198
116.070000,0.154003,0.385180,0.440307,0.159346,0.354366,0.409485,0.333429,0.222449,0.442863,150.510229,905.428474
116.080000,0.281698,-0.143196,0.144303,0.291473,-0.131740,0.134202,0.331101,0.219393,0.441549,150.792930,906.192392
116.090000,-0.004057,0.253544,-0.773704,-0.004198,0.233261,-0.719544,0.330720,0.219473,0.446026,151.800336,906.950197
116.100000,-0.157013,-0.123160,0.019600,-0.162462,-0.113307,0.018228,0.331108,0.219764,0.445896,151.242629,907.701143
116.110000,0.057304,0.101162,0.184386,0.059293,0.093069,0.171479,0.330988,0.219578,0.439523,151.548485,908.444487
116.120000,0.730609,-0.041596,-0.419773,0.755969,-0.038268,-0.390389,0.334865,0.219522,0.441189,150.921585,909.179496
116.130000,-0.423864,-0.076186,-0.564513,-0.438578,-0.070091,-0.524997,0.336815,0.219162,0.442584,151.905919,909.905444
116.140000,0.434572,0.156012,0.811779,0.449659,0.143531,0.754954,0.338403,0.218689,0.445750,152.016056,910.621616
116.150000,-0.279606,-0.125483,0.019986,-0.289314,-0.115444,0.018587,0.337611,0.216584,0.444957,152.069427,911.327303
116.160000,0.471889,0.179415,-0.813070,0.488275,0.165062,-0.756155,0.338562,0.216117,0.445066,152.538107,912.021810
116.170000,-0.101370,-0.250504,0.403874,-0.104890,-0.230464,0.375603,0.336540,0.212651,0.446466,152.129006,912.704451
116.180000,0.143503,0.177641,0.423646,0.148487,0.163429,0.393990,0.335815,0.212252,0.444427,151.936830,913.374552
116.190000,-0.340665,-0.545083,-0.496081,-0.352497,-0.501476,-0.461355,0.337659,0.217638,0.438501,152.574417,914.031451
116.200000,0.012038,0.335297,-0.262083,0.012456,0.308473,-0.243737,0.337335,0.218941,0.439014,152.660103,914.674501
116.210000,-0.025825,-0.354441,0.677547,-0.026723,-0.326086,0.630119,0.336721,0.221346,0.438507,153.416533,915.303067
116.220000,-0.152833,0.030427,-0.729935,-0.158142,0.027992,-0.678840,0.336749,0.221311,0.443666,152.457503,915.916528
116.230000,0.244961,-0.092841,-0.123507,0.253472,-0.085414,-0.114861,0.334916,0.221046,0.443388,152.820810,916.514278
116.240000,-0.642109,-0.259966,0.515982,-0.664421,-0.239169,0.479863,0.338589,0.222123,0.444680,153.525434,917.095729
116.250000,0.506416,0.049216,0.233803,0.524015,0.045279,0.217437,0.338423,0.222164,0.444980,152.898818,917.660305
116.260000,-0.259769,-0.211124,-0.808038,-0.268797,-0.194234,-0.751476,0.337609,0.221945,0.450682,154.167732,918.207449
116.270000,0.471585,0.199879,0.181083,0.487977,0.183889,0.168407,0.340954,0.220980,0.450982,154.224331,918.736622
116.280000,-0.425517,-0.194083,0.540781,-0.440309,-0.178556,0.502926,0.343004,0.218739,0.451249,153.269422,919.247301
116.290000,-0.073594,0.340976,-0.253168,-0.076152,0.313698,-0.235446,0.342315,0.220860,0.448333,153.655088,919.738982
116.300000,0.050369,-0.389610,-0.699089,0.052120,-0.358441,-0.650152,0.341857,0.223579,0.451928,153.855820,920.211180
116.310000,-0.113443,0.197147,0.491831,-0.117388,0.181376,0.457403,0.338997,0.223328,0.445612,153.157985,920.663429
116.320000,0.410932,0.153327,-0.709927,0.425221,0.141061,-0.660232,0.340961,0.223749,0.449331,153.120841,921.095282
116.330000,-0.617112,-0.066797,-0.514943,-0.638573,-0.061453,-0.478897,0.343496,0.223821,0.448792,154.203299,921.506313
116.340000,0.204315,0.218904,0.939199,0.211421,0.201392,0.873455,0.343014,0.224627,0.455110,154.140192,921.896116
116.350000,-0.153545,-0.369399,-0.241555,-0.158886,-0.339847,-0.224646,0.342749,0.225523,0.453875,153.535903,922.264307
116.360000,0.444231,0.287453,-0.557687,0.459684,0.264457,-0.518649,0.345081,0.226451,0.453163,153.474577,922.610522
116.370000,-0.553920,0.089049,0.294775,-0.573191,0.081925,0.274141,0.348237,0.225101,0.453700,153.249229,922.934419
116.380000,0.297547,0.186758,0.350459,0.307899,0.171817,0.325927,0.348459,0.222894,0.454380,153.168425,923.235679
116.390000,0.252935,-0.209707,-0.306043,0.261735,-0.192930,-0.284620,0.348706,0.223083,0.450046,154.368262,923.514005
116.400000,-0.083510,0.303174,0.328091,-0.086416,0.278920,0.305125,0.347617,0.224808,0.450927,154.157927,923.769121
116.410000,0.105479,0.189677,0.807427,0.109150,0.174502,0.750907,0.347575,0.224674,0.456177,153.942622,924.000776
116.420000,-0.365410,0.057709,-0.136045,-0.378128,0.053092,-0.126522,0.348916,0.224648,0.456327,153.346581,924.208741
116.430000,0.427830,0.027841,-0.321822,0.442721,0.025613,-0.299295,0.351398,0.224278,0.454622,153.653416,924.392811
116.440000,-0.327795,-0.081688,0.230567,-0.339206,-0.075153,0.214427,0.346217,0.224385,0.452559,154.179058,924.552804
116.450000,0.281259,0.333835,0.284701,0.291051,0.307128,0.264772,0.345851,0.226127,0.452047,153.499997,924.688563
116.460000,-0.374549,-0.091024,-0.258468,-0.387589,-0.083742,-0.240375,0.342720,0.226233,0.451464,154.169091,924.799953
116.470000,0.324010,0.580105,0.144292,0.335292,0.533697,0.134192,0.341085,0.231305,0.449991,153.862223,924.886864
116.480000,0.096427,-0.237271,0.475113,0.099785,-0.218289,0.441855,0.340876,0.232329,0.450490,152.909804,924.949211
116.490000,0.203341,0.089356,-0.429086,0.210422,0.082208,-0.399050,0.339450,0.232137,0.451117,154.416820,924.986932
116.500000,0.123499,-0.159288,-0.101686,0.127800,-0.146545,-0.094568,0.339691,0.230463,0.450731,153.792562,924.999990
116.510000,0.016221,0.355838,0.641052,0.016786,0.327371,0.596178,0.339366,0.232381,0.450601,153.111398,924.988371
116.520000,0.409535,0.181658,0.011648,0.423802,0.167125,0.010832,0.340421,0.232671,0.450027,154.010930,924.952088
116.530000,-0.319034,-0.007707,-0.159283,-0.330149,-0.007090,-0.148134,0.341523,0.232616,0.449983,153.399526,924.891176
116.540000,0.483440,-0.259992,0.517562,0.500284,-0.239192,0.481333,0.344566,0.232665,0.449765,154.539422,924.805696
116.550000,-0.269600,0.110271,0.052745,-0.278994,0.101449,0.049053,0.341723,0.232756,0.449015,153.888900,924.695731
116.560000,0.165833,0.243180,-0.630415,0.171612,0.223726,-0.586286,0.340831,0.232062,0.449950,154.004627,924.561391
116.570000,-0.432921,-0.274993,0.001492,-0.448008,-0.252993,0.001388,0.340191,0.233179,0.449215,154.559879,924.402807
116.580000,0.277323,0.243166,0.469470,0.286989,0.223713,0.436607,0.332597,0.233750,0.450653,153.152544,924.220136
116.590000,0.032016,-0.252836,-0.399859,0.033132,-0.232609,-0.371869,0.332563,0.234865,0.445563,154.044825,924.013560
116.600000,0.307264,0.050352,-0.052042,0.317976,0.046324,-0.048399,0.333996,0.234891,0.445169,154.418192,923.783281
116.610000,0.139766,-0.461831,0.313191,0.144639,-0.424884,0.291268,0.331037,0.238595,0.436971,154.164840,923.529526
116.620000,0.194577,0.097973,-0.261337,0.201361,0.090135,-0.243043,0.330334,0.236419,0.428255,153.359821,923.252547
116.630000,0.306440,0.280577,-0.355826,0.317126,0.258131,-0.330918,0.330993,0.237812,0.428321,153.998774,922.952617
116.640000,-0.597490,-0.007130,0.581162,-0.618325,-0.006560,0.540481,0.334748,0.237778,0.430172,154.604810,922.630032
116.650000,0.652780,0.134386,0.195565,0.675546,0.123635,0.181875,0.340689,0.236159,0.430508,153.243412,922.285109
116.660000,-0.216278,-0.504461,-0.681786,-0.223821,-0.464104,-0.634061,0.339641,0.240379,0.431402,153.361843,921.918191
116.670000,0.439381,0.257500,0.129953,0.454707,0.236900,0.120856,0.342486,0.239549,0.429049,153.892017,921.529638
116.680000,-0.282533,-0.056471,0.350205,-0.292389,-0.051953,0.325690,0.342445,0.234192,0.427226,153.502890,921.119834
116.690000,0.292174,0.444960,-0.444445,0.302367,0.409364,-0.413333,0.343751,0.237727,0.425426,153.333719,920.689185
116.700000,0.102561,-0.442591,0.174845,0.106140,-0.407184,0.162606,0.343756,0.240144,0.425541,154.216504,920.238114
116.710000,-0.138461,0.127306,1.015123,-0.143293,0.117122,0.944064,0.342953,0.239646,0.432253,152.945582,919.767067
116.720000,0.145925,-0.276885,-0.399427,0.151017,-0.254734,-0.371467,0.342625,0.240875,0.431795,153.643767,919.276509
116.730000,-0.142680,-0.114326,-0.510048,-0.147659,-0.105180,-0.474344,0.341814,0.241105,0.430633,152.493116,918.766925
116.740000,0.645402,-0.068161,0.470887,0.667928,-0.062708,0.437925,0.345194,0.241104,0.429523,151.598324,918.238816
116.750000,-0.600999,-0.079356,0.020465,-0.621978,-0.073008,0.019033,0.347789,0.241215,0.429421,152.910700,917.692705
116.760000,0.266833,0.427899,-0.742344,0.276148,0.393667,-0.690380,0.346610,0.242370,0.432224,153.215040,917.129131
116.770000,-0.341407,-0.260374,0.564533,-0.353327,-0.239544,0.525016,0.347140,0.241583,0.433078,152.524081,916.548650
116.780000,0.214867,0.288037,0.444548,0.222369,0.264994,0.413429,0.347332,0.241050,0.434323,153.478600,915.951834
116.790000,-0.466809,-0.379515,-0.646343,-0.483109,-0.349154,-0.601099,0.350655,0.241786,0.437864,152.568961,915.339273
116.800000,-0.017391,0.278133,-0.216753,-0.017998,0.255883,-0.201581,0.350660,0.242618,0.438327,152.746636,914.711572
116.810000,0.448550,-0.314752,0.271880,0.464216,-0.289572,0.252848,0.352395,0.244311,0.437666,152.485035,914.069349
116.820000,-0.590526,0.139202,-0.297369,-0.611152,0.128066,-0.276553,0.357129,0.244646,0.437467,151.710813,913.413240
116.830000,0.246745,0.183485,-0.374297,0.255364,0.168807,-0.348096,0.357135,0.245219,0.438795,152.734702,912.743891
116.840000,-0.585206,-0.163027,0.717899,-0.605649,-0.149985,0.667646,0.360915,0.245677,0.441819,152.710418,912.061963
116.850000,0.236256,0.065905,-0.623908,0.244510,0.060632,-0.580234,0.360671,0.245411,0.445488,152.574399,911.368130
116.860000,-0.509656,-0.100335,-0.842863,-0.527464,-0.092309,-0.783863,0.362270,0.245402,0.450824,152.384928,910.663076
116.870000,0.288812,0.278584,-0.088915,0.298904,0.256298,-0.082691,0.362784,0.239862,0.450529,152.309093,909.947496
116.880000,-0.156387,-0.376014,0.287360,-0.161852,-0.345933,0.267245,0.362672,0.237602,0.450039,151.989324,909.222099
116.890000,0.039588,0.311239,-0.648423,0.040972,0.286340,-0.603033,0.361579,0.237250,0.449832,152.048946,908.487598
116.900000,-0.056668,-0.165649,0.135239,-0.058649,-0.152397,0.125772,0.360368,0.235577,0.449627,151.452000,907.744720
116.910000,-0.483190,0.180865,0.464943,-0.500080,0.166396,0.432397,0.363783,0.235719,0.446518,150.813077,906.994198
116.920000,0.233246,-0.071820,-0.529458,0.241400,-0.066075,-0.492396,0.364522,0.232644,0.444628,151.290464,906.236772
116.930000,-0.277711,0.137883,-0.626745,-0.287421,0.126852,-0.582873,0.364336,0.232976,0.446849,151.393092,905.473190
116.940000,0.233478,0.057224,0.327095,0.241642,0.052646,0.304199,0.362767,0.232775,0.447103,150.417193,904.704206
116.950000,-0.215018,-0.438551,-0.366261,-0.222537,-0.403467,-0.340623,0.357009,0.234969,0.447802,150.641252,903.930578
116.960000,0.370484,0.350052,-0.579531,0.383440,0.322048,-0.538964,0.353387,0.233062,0.444883,151.095627,903.153071
116.970000,-0.206911,0.063450,0.381877,-0.214148,0.058374,0.355146,0.352856,0.230606,0.445116,150.218300,902.372452
116.980000,0.293320,0.061782,0.180958,0.303580,0.056840,0.168291,0.350667,0.230219,0.444317,151.559891,901.589491
116.990000,-0.006323,-0.338034,-0.417632,-0.006544,-0.310991,-0.388398,0.350625,0.227715,0.443775,150.452279,900.804961
117.000000,-0.337981,0.250397,-0.011577,-0.349804,0.230365,-0.010767,0.352361,0.225622,0.441524,150.664741,900.019637
117.010000,-0.050271,-0.271416,0.645137,-0.052030,-0.249702,0.599977,0.352245,0.226536,0.443052,150.335406,899.234293
117.020000,-0.122372,-0.123322,-0.096838,-0.126654,-0.113456,-0.090060,0.352162,0.226811,0.439112,150.322059,898.449705
117.030000,0.243622,0.034463,-0.662943,0.252147,0.031706,-0.616537,0.349550,0.226832,0.442845,149.732264,897.666647
117.040000,-0.617813,0.117404,0.415893,-0.639434,0.108012,0.386781,0.353215,0.225519,0.439399,149.147696,896.885892
117.050000,0.067026,0.144745,-0.171031,0.069372,0.133166,-0.159059,0.351672,0.225466,0.439381,148.710311,896.108211
117.060000,-0.440843,0.071198,-0.548841,-0.456273,0.065502,-0.510422,0.348161,0.224948,0.437171,148.481008,895.334372
117.070000,0.140740,0.353288,0.253307,0.145667,0.325025,0.235576,0.348101,0.224504,0.435886,148.694475,894.565137
117.080000,-0.405743,-0.497831,0.275824,-0.419948,-0.458004,0.256516,0.349411,0.228749,0.436433,148.036633,893.801267
117.090000,-0.230791,0.377792,-0.103139,-0.238871,0.347568,-0.095919,0.350227,0.230196,0.430568,148.694800,893.043516
117.100000,-0.029787,-0.275113,0.049537,-0.030830,-0.253104,0.046069,0.349863,0.231306,0.430589,148.225556,892.292630
117.110000,0.051934,0.177372,0.820649,0.053753,0.163182,0.763203,0.349854,0.231694,0.436964,148.264677,891.549353
117.120000,-0.050589,-0.231839,-0.393164,-0.052361,-0.213292,-0.365643,0.341629,0.232642,0.436750,148.060755,890.814416
117.130000,-0.615501,0.218384,-0.436568,-0.637058,0.200913,-0.406008,0.344740,0.233403,0.435480,148.729985,890.088546
